LMWPc                PF01451.21   142 MT_RS11700           -            164   1.9e-46  157.9   0.0   1   1   1.2e-50   2.2e-46  157.7   0.0     1   140     7   148     7   150 0.98 Low molecular weight phosphotyrosine protein phosphatase
SURF1                PF02104.15   176 MT_RS11705           -            272   1.6e-24   87.1   0.0   1   1   1.2e-28   2.2e-24   86.6   0.0     4   175    24   225    21   226 0.72 SURF1 family
CobD_Cbib            PF03186.13   276 MT_RS11710           -            314   6.9e-88  294.4   1.3   1   1   4.5e-92   8.1e-88  294.2   1.3     2   275    14   292    13   293 0.93 CobD/Cbib protein
DUF2236              PF09995.9    227 MT_RS11715           -            256     9e-43  147.1   5.0   1   1   6.2e-47   1.1e-42  146.8   5.0    15   226     5   222     1   224 0.91 Uncharacterized protein conserved in bacteria (DUF2236)
AhpC-TSA             PF00578.21   124 MT_RS11730           -            154   8.8e-33  112.9   0.0   1   1   1.1e-36     1e-32  112.7   0.0     1   123     4   129     4   130 0.99 AhpC/TSA family
Redoxin              PF08534.10   147 MT_RS11730           -            154   2.8e-18   66.0   0.0   1   1   3.7e-22   3.3e-18   65.8   0.0     2   133     4   133     3   143 0.88 Redoxin
DUF3052              PF11253.8    125 MT_RS11735           -            159   1.6e-55  186.3   3.0   1   1   1.1e-59   1.9e-55  186.1   3.0     1   125    29   152    29   152 0.99 Protein of unknown function (DUF3052)
PDH_E1_M             PF17831.1    229 MT_RS11745           -            931  8.1e-111  369.1   0.1   1   1  1.4e-114  1.3e-110  368.4   0.1     1   229   506   733   506   733 0.98 Pyruvate dehydrogenase E1 component middle domain
Transketolase_N      PF00456.21   334 MT_RS11745           -            931   4.4e-14   52.2   0.0   1   1   5.2e-14   4.7e-10   38.9   0.0    59   222   165   331   108   339 0.85 Transketolase, thiamine diphosphate binding domain
HTH_30               PF13556.6     59 MT_RS11750           -            415   5.5e-22   77.3   0.0   1   1   1.7e-25   1.6e-21   75.9   0.0     1    57   347   403   347   405 0.97 PucR C-terminal helix-turn-helix domain
GGDEF_2              PF17853.1    116 MT_RS11750           -            415   1.1e-15   57.9   0.5   1   1   7.3e-19   6.5e-15   55.4   0.1     2   111   180   295   179   300 0.92 GGDEF-like domain
Acyl_transf_1        PF00698.21   319 MT_RS11755           -            303   2.8e-22   79.6   3.8   1   1     2e-26   3.5e-22   79.3   3.8     5   280     7   283     4   295 0.90 Acyl transferase domain
PP-binding           PF00550.25    67 MT_RS11760           -            116   3.4e-17   62.5   0.1   1   1   3.1e-21   5.5e-17   61.9   0.1     3    67    12    77    10    77 0.97 Phosphopantetheine attachment site
ketoacyl-synt        PF00109.26   253 MT_RS11765           -            417   2.2e-49  168.3   1.4   1   1   3.6e-53   2.2e-49  168.3   1.4     3   252    13   253    12   254 0.91 Beta-ketoacyl synthase, N-terminal domain
Ketoacyl-synt_C      PF02801.22   118 MT_RS11765           -            417   1.7e-30  105.5   0.6   1   1   5.2e-34   3.1e-30  104.6   0.6     1   117   262   373   262   374 0.97 Beta-ketoacyl synthase, C-terminal domain
Thiolase_N           PF00108.23   260 MT_RS11765           -            417   4.8e-07   29.4   1.5   1   1   1.3e-10   7.5e-07   28.8   0.6    66   113   152   199   136   224 0.81 Thiolase, N-terminal domain
ketoacyl-synt        PF00109.26   253 MT_RS11770           -            439   1.1e-54  185.7   0.9   1   1   2.3e-58   1.4e-54  185.4   0.3     4   252    34   274    32   275 0.92 Beta-ketoacyl synthase, N-terminal domain
Ketoacyl-synt_C      PF02801.22   118 MT_RS11770           -            439   3.1e-33  114.3   0.4   1   1   9.4e-37   5.6e-33  113.5   0.4     1   117   283   395   283   396 0.98 Beta-ketoacyl synthase, C-terminal domain
Thiolase_N           PF00108.23   260 MT_RS11770           -            439     2e-08   33.9   1.2   1   1   1.5e-11   9.1e-08   31.8   0.7    62   114   166   220   155   244 0.84 Thiolase, N-terminal domain
Carboxyl_trans       PF01039.22   494 MT_RS11775           -            474  1.7e-124  416.2   0.3   1   1  2.5e-128  2.2e-124  415.8   0.3    44   478    38   460    20   470 0.95 Carboxyl transferase domain
MdcE                 PF06833.11   232 MT_RS11775           -            474   2.3e-06   27.3   6.8   1   1   4.4e-09     4e-05   23.2   0.2    66   202   316   459   273   470 0.80 Malonate decarboxylase gamma subunit (MdcE)
DAO                  PF01266.24   352 MT_RS11785           -            517   1.1e-48  166.7   4.6   1   1   2.2e-52   1.3e-48  166.4   4.6     1   323    28   363    28   390 0.77 FAD dependent oxidoreductase
DAO_C                PF16901.5    126 MT_RS11785           -            517   3.9e-14   52.6   1.1   1   1   1.1e-17   6.8e-14   51.8   0.0     1   104   411   504   411   515 0.85 C-terminal domain of alpha-glycerophosphate oxidase
FAD_binding_2        PF00890.24   417 MT_RS11785           -            517   1.8e-06   27.3   8.3   1   1   5.7e-09   3.4e-05   23.1   8.3     1   204    28   244    28   269 0.57 FAD binding domain
TetR_N               PF00440.23    47 MT_RS11790           -            190   1.2e-12   47.4   0.0   1   1   2.5e-16   4.6e-12   45.5   0.0     1    44    15    58    15    61 0.93 Bacterial regulatory proteins, tetR family
FAD-oxidase_C        PF02913.19   250 MT_RS11795           -            530   3.3e-45  154.7   0.0   1   1   5.1e-49   4.5e-45  154.2   0.0     1   250   277   527   277   527 0.89 FAD linked oxidases, C-terminal domain
FAD_binding_4        PF01565.23   139 MT_RS11795           -            530   7.9e-32  109.9   0.1   1   1   1.3e-34   1.2e-30  106.1   0.0     7   133   106   237    97   242 0.93 FAD binding domain
DAGK_cat             PF00781.24   126 MT_RS11800           -            309   3.3e-12   46.1   0.3   1   1   2.7e-16   4.9e-12   45.6   0.3     2    85    14    94    13   101 0.94 Diacylglycerol kinase catalytic domain
LysE                 PF01810.18   193 MT_RS11810           -            152   1.1e-07   31.6   6.6   1   1     7e-12   1.2e-07   31.3   6.6    64   191    23   147    12   149 0.84 LysE type translocator
AsnC_trans_reg       PF01037.21    75 MT_RS11820           -             73   3.9e-11   42.8   0.0   1   1   2.3e-15   4.2e-11   42.7   0.0     3    74     1    69     1    70 0.91 Lrp/AsnC ligand binding domain
DUF3145              PF11343.8    157 MT_RS11825           -            171   1.5e-69  232.5   0.5   1   1   9.5e-74   1.7e-69  232.4   0.5     1   157    14   167    14   167 0.98 Protein of unknown function (DUF3145)
Beta-lactamase       PF00144.24   330 MT_RS11830           -            273   2.5e-34  119.0   4.2   1   1   2.9e-38   5.2e-34  118.0   4.2    15   318    13   255    10   268 0.78 Beta-lactamase
Methyltransf_31      PF13847.6    152 MT_RS11835           -            354   3.7e-26   91.7   0.0   1   1   3.8e-29   6.2e-26   91.0   0.0     2   151   170   330   169   331 0.83 Methyltransferase domain
Methyltransf_25      PF13649.6     97 MT_RS11835           -            354   7.3e-18   65.1   0.4   1   1   9.3e-21   1.5e-17   64.0   0.1     1    97   175   269   175   269 0.94 Methyltransferase domain
Methyltransf_12      PF08242.12    99 MT_RS11835           -            354     5e-17   62.5   0.0   1   1   5.1e-20   8.4e-17   61.7   0.0     2    99   177   271   176   271 0.90 Methyltransferase domain
Methyltransf_23      PF13489.6    165 MT_RS11835           -            354   1.5e-16   60.6   0.0   1   1   1.4e-19   2.3e-16   60.1   0.0    13   164   162   336   150   337 0.79 Methyltransferase domain
Methyltransf_11      PF08241.12    96 MT_RS11835           -            354   2.2e-15   57.1   0.1   1   1   3.4e-18   5.5e-15   55.8   0.1     2    95   177   272   176   273 0.93 Methyltransferase domain
Ubie_methyltran      PF01209.18   233 MT_RS11835           -            354   1.4e-08   34.3   0.0   1   1   2.4e-11   3.8e-08   32.9   0.0    46   154   170   276   166   312 0.85 ubiE/COQ5 methyltransferase family
MTS                  PF05175.14   169 MT_RS11835           -            354   1.3e-07   31.3   0.0   1   1   1.3e-10   2.2e-07   30.6   0.0    23   139   161   275   144   288 0.86 Methyltransferase small domain
PCMT                 PF01135.19   210 MT_RS11835           -            354   8.2e-06   25.7   0.0   1   1   7.5e-09   1.2e-05   25.1   0.0    71   179   169   281   136   309 0.80 Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Methyltransf_2       PF00891.18   210 MT_RS11835           -            354   6.8e-06   25.5   0.1   1   1   7.5e-09   1.2e-05   24.7   0.1    63   176   172   285   132   305 0.72 O-methyltransferase domain
CMAS                 PF02353.20   273 MT_RS11835           -            354   8.5e-06   25.3   0.0   1   1     8e-09   1.3e-05   24.6   0.0    59   171   168   280   158   296 0.85 Mycolic acid cyclopropane synthetase
PrmA                 PF06325.13   296 MT_RS11835           -            354   1.1e-05   25.0   0.0   1   1   1.1e-08   1.7e-05   24.4   0.0   156   258   166   273   159   283 0.78 Ribosomal protein L11 methyltransferase (PrmA)
ADH_N                PF08240.12   109 MT_RS11840           -            362   7.8e-27   93.3   0.9   1   1   2.5e-30   1.5e-26   92.4   0.9     1   109    29   148    29   148 0.88 Alcohol dehydrogenase GroES-like domain
ADH_zinc_N           PF00107.26   130 MT_RS11840           -            362   2.2e-26   92.3   0.1   1   1     7e-30   4.2e-26   91.5   0.1     1   128   190   322   190   324 0.96 Zinc-binding dehydrogenase
ADH_zinc_N_2         PF13602.6    133 MT_RS11840           -            362     5e-09   37.3   0.0   1   1   1.7e-12   9.9e-09   36.3   0.0     2   126   224   353   223   356 0.87 Zinc-binding dehydrogenase
Lactamase_B          PF00753.27   197 MT_RS11845           -            212   2.4e-19   70.1  11.3   1   1     2e-23   3.7e-19   69.5  11.3     6   197    24   190    20   190 0.88 Metallo-beta-lactamase superfamily
CN_hydrolase         PF00795.22   261 MT_RS11850           -            503   1.8e-17   63.6   0.4   1   1   2.1e-21   3.8e-17   62.5   0.1     1   254   222   460   222   464 0.91 Carbon-nitrogen hydrolase
adh_short            PF00106.25   195 MT_RS11855           -            318   7.9e-32  110.3   0.0   1   1   1.2e-34   5.3e-31  107.6   0.0     1   187    15   216    15   222 0.90 short chain dehydrogenase
adh_short_C2         PF13561.6    234 MT_RS11855           -            318   1.8e-21   76.8   0.2   1   1   1.5e-24   6.8e-21   74.9   0.2     1   179    21   216    21   238 0.84 Enoyl-(Acyl carrier protein) reductase
KR                   PF08659.10   180 MT_RS11855           -            318     1e-06   28.8   0.3   1   1   3.4e-10   1.5e-06   28.2   0.3     4    93    18   105    16   159 0.82 KR domain
Epimerase            PF01370.21   241 MT_RS11855           -            318   8.5e-06   25.4   0.0   1   1   2.9e-09   1.3e-05   24.8   0.0     2   160    18   194    17   216 0.75 NAD dependent epimerase/dehydratase family
HSP70                PF00012.20   599 MT_RS11860           -            593     9e-18   63.8   0.0   1   1   6.9e-22   1.2e-17   63.3   0.0   172   390   150   363   147   368 0.88 Hsp70 protein
MFS_1                PF07690.16   353 MT_RS11865           -            410     5e-16   58.6  53.0   1   1     1e-12   1.9e-08   33.7  26.0    23   251    49   272    28   277 0.67 Major Facilitator Superfamily
p450                 PF00067.22   463 MT_RS11870           -            429   4.4e-22   78.5   0.0   1   2   2.9e-10   5.2e-06   25.5   0.0    87   297   110   291    71   298 0.77 Cytochrome P450
p450                 PF00067.22   463 MT_RS11870           -            429   4.4e-22   78.5   0.0   2   2   1.4e-16   2.6e-12   46.3   0.0   327   426   304   393   300   398 0.91 Cytochrome P450
Sulfotransfer_3      PF13469.6    217 MT_RS11875           -            389   5.1e-41  141.4   0.2   1   1   9.5e-45   8.5e-41  140.7   0.2     1   214    82   325    81   328 0.70 Sulfotransferase family
Sulfotransfer_1      PF00685.27   267 MT_RS11875           -            389   1.1e-13   51.3   0.0   1   1     4e-17   3.6e-13   49.6   0.0     1   197    80   325    80   338 0.73 Sulfotransferase domain
p450                 PF00067.22   463 MT_RS11880           -            490   2.4e-23   82.7   0.0   1   1   3.9e-21   6.9e-17   61.3   0.0   324   432   358   455   351   467 0.93 Cytochrome P450
DUF2695              PF10905.8     53 MT_RS11895           -            100   1.2e-24   86.2   1.0   1   1   1.1e-28     2e-24   85.6   0.3     1    53    39    91    39    91 0.99 Protein of unknown function (DUF2695)
DUF202               PF02656.15    68 MT_RS11900           -            123   9.8e-18   64.4   8.8   1   1   1.8e-21   3.2e-17   62.7   5.4     1    67    17    83    17    84 0.93 Domain of unknown function (DUF202)
DUF202               PF02656.15    68 MT_RS11905           -            110   1.8e-12   47.5   2.8   1   1   1.3e-16   2.4e-12   47.1   0.3     1    67    10    72    10    73 0.91 Domain of unknown function (DUF202)
CDPS                 PF16715.5    220 MT_RS11915           -            290   1.2e-87  293.2   0.0   1   1   8.1e-92   1.5e-87  292.9   0.0     1   220    64   283    64   283 1.00 Cyclodipeptide synthase
p450                 PF00067.22   463 MT_RS11920           -            397     1e-16   60.8   0.0   1   1     1e-18   1.8e-14   53.3   0.0   256   431   216   364   196   366 0.85 Cytochrome P450
GDPD                 PF03009.17   259 MT_RS11925           -            300   2.8e-20   73.1   0.0   1   1   1.4e-23   2.5e-19   70.0   0.0     1   258    34   292    34   293 0.76 Glycerophosphoryl diester phosphodiesterase family
FAD-oxidase_C        PF02913.19   250 MT_RS11930           -            460   1.3e-58  198.6   0.1   1   1   2.3e-62     2e-58  198.0   0.1     4   249   217   454   215   455 0.96 FAD linked oxidases, C-terminal domain
FAD_binding_4        PF01565.23   139 MT_RS11930           -            460   3.4e-38  130.5   2.3   1   1   8.1e-42   7.2e-38  129.5   2.3     1   139    40   178    40   178 0.97 FAD binding domain
PHO4                 PF01384.20   337 MT_RS11935           -            553  1.1e-109  366.6  34.4   1   1  4.9e-113  8.8e-109  363.6  34.4     1   337    84   541    84   541 0.86 Phosphate transporter family
LysR_substrate       PF03466.20   209 MT_RS11940           -            313   2.8e-44  151.0   8.8   1   1     8e-48   4.8e-44  150.2   8.8     3   206    95   309    93   311 0.96 LysR substrate binding domain
HTH_1                PF00126.27    60 MT_RS11940           -            313   1.3e-19   69.9   3.1   1   1   4.9e-23   2.9e-19   68.7   1.6     4    59    13    68    10    69 0.97 Bacterial regulatory helix-turn-helix protein, lysR family
PBP_like             PF12727.7    193 MT_RS11940           -            313   7.1e-08   31.8   0.0   1   1     3e-11   1.8e-07   30.5   0.0    47   160   153   265   137   273 0.85 PBP superfamily domain
Abhydrolase_3        PF07859.13   211 MT_RS11950           -            432   6.5e-20   71.9   0.1   1   1   1.6e-23   9.7e-20   71.3   0.1     3   209   185   392   183   394 0.81 alpha/beta hydrolase fold
Peptidase_S9         PF00326.21   212 MT_RS11950           -            432   1.7e-13   50.5   0.1   1   1   1.4e-16   8.5e-13   48.3   0.1    44   188   233   392   203   417 0.72 Prolyl oligopeptidase family
COesterase           PF00135.28   512 MT_RS11950           -            432   3.7e-12   45.9   0.0   1   1   5.9e-15   3.5e-11   42.7   0.0    90   206   166   274   165   281 0.80 Carboxylesterase family
WES_acyltransf       PF03007.16   264 MT_RS11955           -            446     3e-83  279.6   0.0   1   1   4.6e-87   4.1e-83  279.2   0.0     1   264     4   256     4   256 0.98 Wax ester synthase-like Acyl-CoA acyltransferase domain
DUF1298              PF06974.13   145 MT_RS11955           -            446     1e-27   96.9   0.0   1   1   1.8e-31   1.7e-27   96.2   0.0     3   144   295   439   294   440 0.95 Protein of unknown function (DUF1298)
DSBA                 PF01323.20   193 MT_RS11960           -            231   2.9e-15   56.5   0.0   1   1   1.7e-17     3e-13   50.0   0.0     1   181     3   156     3   162 0.84 DSBA-like thioredoxin domain
Na_H_Exchanger       PF00999.21   381 MT_RS11965           -            543   1.5e-74  251.1  37.0   1   1   9.9e-79   1.8e-74  250.9  37.0     3   381    19   417    17   417 0.95 Sodium/hydrogen exchanger family
CDH                  PF02611.15   224 MT_RS11975           -            261   5.4e-70  235.5   0.0   1   1   3.5e-74   6.3e-70  235.3   0.0     1   223    41   257    41   258 0.97 CDP-diacylglycerol pyrophosphatase
Myco_19_kDa          PF05481.12   116 MT_RS11980           -            172   1.6e-13   50.9   1.0   1   1   2.6e-17   4.6e-13   49.5   1.0     4   116    44   170    41   170 0.85 Mycobacterium 19 kDa lipoprotein antigen
Rhodanese            PF00581.20   107 MT_RS11985           -            285   3.9e-31  107.7   0.0   1   2   3.1e-22   5.6e-18   65.4   0.0     1   106    10   131    10   132 0.90 Rhodanese-like domain
Rhodanese            PF00581.20   107 MT_RS11985           -            285   3.9e-31  107.7   0.0   2   2   1.7e-14   3.1e-10   40.5   0.0     7   106   166   273   161   274 0.81 Rhodanese-like domain
PNP_UDP_1            PF01048.20   234 MT_RS11990           -             75     3e-08   33.2   0.0   1   1     2e-12   3.6e-08   33.0   0.0   169   233     4    68     2    69 0.88 Phosphorylase superfamily
PNP_UDP_1            PF01048.20   234 MT_RS11995           -            247   4.9e-14   52.1   0.4   1   1   3.4e-18   6.2e-14   51.8   0.4     3   109    40   149    38   193 0.85 Phosphorylase superfamily
Aminotran_1_2        PF00155.21   363 MT_RS12000           -            408   2.5e-28   99.3   0.0   1   1   1.6e-32     3e-28   99.1   0.0    62   360    81   396    29   399 0.80 Aminotransferase class I and II
UPF0167              PF03691.14   173 MT_RS12005           -            213   3.7e-61  205.9   0.0   1   1   2.4e-65   4.3e-61  205.7   0.0     1   173    37   211    37   211 0.98 Uncharacterised protein family (UPF0167)
Abhydrolase_1        PF00561.20   257 MT_RS12010           -            301   1.2e-19   71.0   0.1   1   1   3.6e-23   2.1e-19   70.2   0.1     1   135    47   171    47   285 0.76 alpha/beta hydrolase fold
Abhydrolase_6        PF12697.7    220 MT_RS12010           -            301     3e-13   50.9  13.0   1   1   6.2e-17   3.7e-13   50.6  13.0     1   219    49   291    49   292 0.60 Alpha/beta hydrolase family
Hydrolase_4          PF12146.8    239 MT_RS12010           -            301   5.3e-08   32.4   0.0   1   1     4e-11   2.4e-07   30.3   0.0     7   162    49   199    47   284 0.80 Serine aminopeptidase, S33
Aldo_ket_red         PF00248.21   294 MT_RS12020           -            324   1.3e-55  188.7   0.0   1   1     8e-60   1.4e-55  188.6   0.0     1   290    14   297    14   301 0.95 Aldo/keto reductase family
HSP90                PF00183.18   517 MT_RS12025           -            648  1.6e-141  472.7   0.0   1   1  1.1e-138  6.4e-135  451.0   0.0    72   487   235   645   224   647 0.94 Hsp90 protein
HATPase_c_3          PF13589.6    137 MT_RS12025           -            648   6.4e-13   48.7   0.1   1   1   2.1e-16   1.3e-12   47.7   0.1     6   117    32   166    26   184 0.79 Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
HATPase_c            PF02518.26   112 MT_RS12025           -            648     1e-10   42.1   0.0   1   1   3.1e-14   1.9e-10   41.2   0.0     2   111    29   184    28   185 0.67 Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
Lactamase_B          PF00753.27   197 MT_RS12030           -            311   8.3e-18   65.1  10.6   1   1   1.2e-21   2.1e-17   63.8  10.5     6   178    70   268    66   298 0.85 Metallo-beta-lactamase superfamily
Cutinase             PF01083.22   178 MT_RS12035           -            231   5.8e-53  179.5   0.0   1   1   3.9e-57     7e-53  179.2   0.0     1   178    44   229    44   229 0.95 Cutinase
DUF1918              PF08940.11    58 MT_RS12040           -             81   5.7e-28   96.3   1.2   1   1   4.6e-32   8.3e-28   95.8   1.2     1    58     1    58     1    58 0.99 Domain of unknown function (DUF1918)
Amidohydro_2         PF04909.14   291 MT_RS12045           -            308     8e-47  160.4   0.7   1   1     5e-51   8.9e-47  160.3   0.7     1   291    11   305    11   305 0.93 Amidohydrolase
SNARE_assoc          PF09335.11   120 MT_RS21355           -            162   1.3e-14   54.7   1.1   1   1   2.7e-18   4.8e-14   52.9   0.2    54   119     4    69     1    70 0.95 SNARE associated Golgi protein
Hydrolase_4          PF12146.8    239 MT_RS12065           -            282   6.8e-14   51.7   0.1   1   1   1.2e-11   3.2e-08   33.1   0.1     6   115    80   185    77   208 0.85 Serine aminopeptidase, S33
DUF3761              PF12587.8     88 MT_RS21360           -             95   5.5e-23   81.2   0.2   1   1   3.4e-27     6e-23   81.1   0.2    33    88    37    93     8    93 0.87 Protein of unknown function (DUF3761)
DUF433               PF04255.14    56 MT_RS12085           -            239   9.5e-12   44.6   0.0   1   1   9.5e-16   1.7e-11   43.8   0.0     1    55   173   226   173   227 0.99 Protein of unknown function (DUF433)
Phage_integrase      PF00589.22   172 MT_RS12100           -            152     1e-15   57.9   0.0   1   1   7.4e-20   1.3e-15   57.6   0.0    57   164     7   106     2   113 0.94 Phage integrase family
HTH_17               PF12728.7     51 MT_RS12110           -            115   2.4e-13   50.0   0.1   1   1   2.1e-17   3.7e-13   49.4   0.1     2    51    20    69    19    69 0.94 Helix-turn-helix domain
PmbA_TldD            PF01523.16   279 MT_RS12130           -            458   1.5e-26   93.9   0.0   1   1   1.1e-30     2e-26   93.4   0.0     4   277    26   320    23   321 0.77 Putative modulator of DNA gyrase
PmbA_TldD            PF01523.16   279 MT_RS12135           -            506   1.7e-49  169.2   0.0   1   1   1.2e-53   2.1e-49  168.9   0.0     1   279    34   345    34   345 0.89 Putative modulator of DNA gyrase
BPD_transp_1         PF00528.22   185 MT_RS12140           -            291   2.6e-19   69.7  15.9   1   1   1.4e-23   2.6e-19   69.7  15.9     2   179    84   280    83   286 0.84 Binding-protein-dependent transport system inner membrane component
BPD_transp_1         PF00528.22   185 MT_RS12145           -            275   6.2e-20   71.7  16.0   1   1   3.4e-24   6.2e-20   71.7  16.0     2   182    85   267    84   270 0.85 Binding-protein-dependent transport system inner membrane component
SBP_bac_1            PF01547.25   315 MT_RS12150           -            440   1.1e-44  153.7   5.8   1   1   1.6e-48   1.4e-44  153.3   5.8     7   314    51   351    46   352 0.89 Bacterial extracellular solute-binding protein
SBP_bac_8            PF13416.6    282 MT_RS12150           -            440   1.2e-19   71.2   1.2   1   1   1.8e-23   1.6e-19   70.8   1.2     4   269    59   368    56   378 0.76 Bacterial extracellular solute-binding protein
Usp                  PF00582.26   141 MT_RS12155           -            293   3.7e-30  105.3   2.9   1   2   1.4e-22   2.4e-18   67.0   1.7     5   141     3   141     2   141 0.96 Universal stress protein family
Usp                  PF00582.26   141 MT_RS12155           -            293   3.7e-30  105.3   2.9   2   2   1.5e-13   2.6e-09   37.7   0.0    12   141   161   291   152   291 0.83 Universal stress protein family
AA_permease_2        PF13520.6    425 MT_RS12160           -            477   1.1e-51  176.1  42.1   1   1   2.6e-55   1.5e-51  175.6  42.1     1   402    35   442    35   465 0.86 Amino acid permease
AA_permease          PF00324.21   479 MT_RS12160           -            477   3.8e-36  124.7  38.5   1   1   8.6e-40   5.2e-36  124.3  38.5     2   436    40   449    39   465 0.85 Amino acid permease
AA_permease_C        PF13906.6     51 MT_RS12160           -            477   2.8e-11   43.3   5.4   1   1   4.6e-15   2.8e-11   43.3   5.4     1    51   419   469   419   469 0.99 C-terminus of AA_permease
Aminotran_3          PF00202.21   406 MT_RS12165           -            184   2.2e-40  138.6   0.0   1   1   1.3e-44   2.4e-40  138.4   0.0   227   406     1   178     1   178 0.97 Aminotransferase class-III
Aminotran_3          PF00202.21   406 MT_RS12170           -            222   3.2e-34  118.3   0.0   1   1   2.7e-38   4.8e-34  117.7   0.0     3   219    20   217    18   221 0.95 Aminotransferase class-III
Amidinotransf        PF02274.17   340 MT_RS12175           -            303   1.7e-17   63.5   0.0   1   1   1.3e-21   2.3e-17   63.1   0.0   108   339    96   301    22   301 0.88 Amidinotransferase
HTH_AsnC-type        PF13404.6     42 MT_RS12180           -            149     2e-15   56.3   1.1   1   1   1.7e-18     1e-14   54.1   0.4     1    41     4    44     4    45 0.98 AsnC-type helix-turn-helix domain
AsnC_trans_reg       PF01037.21    75 MT_RS12180           -            149   2.2e-14   53.2   0.1   1   1   6.3e-18   3.8e-14   52.4   0.1    12    74    79   140    70   141 0.91 Lrp/AsnC ligand binding domain
HTH_24               PF13412.6     48 MT_RS12180           -            149   5.5e-14   51.5   0.0   1   1   1.5e-17   8.7e-14   50.8   0.0     1    48     4    51     4    51 0.99 Winged helix-turn-helix DNA-binding
CbiQ                 PF02361.16   218 MT_RS12185           -            283   8.1e-50  169.5   7.9   1   1   5.7e-54     1e-49  169.1   7.9     2   211    28   245    27   251 0.97 Cobalt transport protein
ABC_tran             PF00005.27   137 MT_RS12190           -            698   6.8e-44  149.7   0.0   1   2     1e-23   4.7e-20   72.5   0.0     1   136   268   401   268   402 0.85 ABC transporter
ABC_tran             PF00005.27   137 MT_RS12190           -            698   6.8e-44  149.7   0.0   2   2   1.9e-24   8.4e-21   74.9   0.0     1   136   497   634   497   635 0.80 ABC transporter
MarR                 PF01047.22    59 MT_RS12195           -            164   2.2e-16   59.5   0.0   1   1     1e-19   4.7e-16   58.5   0.0     2    59    44   101    43   101 0.96 MarR family
MarR_2               PF12802.7     62 MT_RS12195           -            164   2.4e-12   46.5   0.8   1   1   5.5e-16   2.4e-12   46.5   0.8     3    62    43   100    41   100 0.97 MarR family
HTH_27               PF13463.6     68 MT_RS12195           -            164   7.9e-09   35.9   0.1   1   1   3.5e-12   1.6e-08   34.9   0.1     4    68    46   109    43   109 0.95 Winged helix DNA-binding domain
PE                   PF00934.20    93 MT_RS12205           -            383   2.8e-31  107.7   8.4   1   1   1.6e-35   2.8e-31  107.7   8.4     1    92     1    92     1    93 0.99 PE family
MFS_1                PF07690.16   353 MT_RS12210           -            516   3.1e-16   59.3  43.5   1   1   1.7e-20   3.1e-16   59.3  43.5     8   329    62   403    55   434 0.74 Major Facilitator Superfamily
Lipoprotein_21       PF14041.6     87 MT_RS12215           -            176   1.4e-24   86.0   0.0   1   1   1.2e-28   2.2e-24   85.4   0.0     2    86    79   162    78   163 0.97 LppP/LprE lipoprotein
Malic_M              PF03949.15   258 MT_RS12230           -            549   1.3e-98  329.4   0.2   1   1  1.8e-102   1.7e-98  329.0   0.2     1   257   265   521   265   522 0.99 Malic enzyme, NAD binding domain
malic                PF00390.19   182 MT_RS12230           -            549   7.5e-67  224.7   0.0   1   1   1.4e-70   1.2e-66  224.0   0.0     2   181    74   254    73   255 0.98 Malic enzyme, N-terminal domain
MFS_1                PF07690.16   353 MT_RS12235           -            538   2.9e-57  194.2  46.4   1   1   3.2e-61   2.9e-57  194.2  46.4     3   352    14   403    12   404 0.92 Major Facilitator Superfamily
Sugar_tr             PF00083.24   452 MT_RS12235           -            538   5.9e-07   28.7  12.6   1   1   6.6e-11   5.9e-07   28.7  12.6    49   194    45   186     7   188 0.83 Sugar (and other) transporter
PALP                 PF00291.25   294 MT_RS12240           -            311   1.9e-70  237.6   2.2   1   1   1.2e-74   2.1e-70  237.4   2.2     1   294     7   294     7   294 0.91 Pyridoxal-phosphate dependent enzyme
Hexapep              PF00132.24    36 MT_RS12245           -            230   5.9e-16   57.5  13.4   1   2   4.8e-10   2.9e-06   26.8   2.9     1    36    71   108    71   108 0.97 Bacterial transferase hexapeptide (six repeats)
Hexapep              PF00132.24    36 MT_RS12245           -            230   5.9e-16   57.5  13.4   2   2   1.2e-12   7.4e-09   35.0   2.0     1    34   117   150   117   152 0.95 Bacterial transferase hexapeptide (six repeats)
Hexapep_2            PF14602.6     34 MT_RS12245           -            230   4.1e-07   29.6  12.2   1   1   4.8e-09   2.9e-05   23.7   2.6     3    32   119   150   119   152 0.92 Hexapeptide repeat of succinyl-transferase
ThiF                 PF00899.21   244 MT_RS12260           -            319   2.9e-54  184.0   0.0   1   1   2.3e-58   4.1e-54  183.5   0.0     3   238    27   282    25   291 0.89 ThiF family
MMPL                 PF03176.15   333 MT_RS12265           -            963  4.4e-218  722.8  38.4   1   2  2.9e-118  5.2e-114  380.6   9.1     2   333    59   387    58   387 0.99 MMPL family
MMPL                 PF03176.15   333 MT_RS12265           -            963  4.4e-218  722.8  38.4   2   2  6.3e-110  1.1e-105  353.2  14.9     2   331   607   942   606   947 0.97 MMPL family
PE                   PF00934.20    93 MT_RS12270           -            414   1.5e-31  108.5  21.0   1   1   8.5e-36   1.5e-31  108.5  21.0     1    93     1    93     1    93 0.99 PE family
