RNase_T              PF00929.24 MT_RS11465           -            6.7e-36  124.3   0.0     1e-35  123.8   0.0   1.3   1   0   0   1   1   1   1 Exonuclease
DUF5051              PF16473.5  MT_RS11465           -            1.5e-06   28.3   0.0   3.1e-06   27.3   0.0   1.6   1   0   0   1   1   1   1 3' exoribonuclease, RNase T-like
GIY-YIG              PF01541.24 MT_RS11465           -            2.3e-05   24.6   0.0   3.8e-05   23.9   0.0   1.4   1   0   0   1   1   1   1 GIY-YIG catalytic domain
Glycos_transf_3      PF00591.21 MT_RS21315           -              2e-93  312.6   1.2   2.8e-93  312.2   1.2   1.2   1   0   0   1   1   1   1 Glycosyl transferase family, a/b domain
Glycos_trans_3N      PF02885.17 MT_RS21315           -            6.9e-15   54.7   0.4   1.6e-14   53.5   0.4   1.7   1   0   0   1   1   1   1 Glycosyl transferase family, helical bundle domain
COX3                 PF00510.18 MT_RS11480           -            1.1e-26   94.3  12.3   1.3e-26   94.0  12.3   1.1   1   0   0   1   1   1   1 Cytochrome c oxidase subunit III
Cytochrome_CBB3      PF13442.6  MT_RS11485           -            1.9e-19   69.7   0.0   1.5e-09   38.1   0.0   2.4   2   0   0   2   2   2   2 Cytochrome C oxidase, cbb3-type, subunit III
Cytochrom_C          PF00034.21 MT_RS11485           -            8.6e-15   55.7   3.8   3.6e-07   31.2   0.1   4.0   2   2   0   2   2   1   1 Cytochrome c
Rieske               PF00355.26 MT_RS11490           -            3.8e-09   36.3   0.1   7.4e-09   35.4   0.1   1.5   1   0   0   1   1   1   1 Rieske [2Fe-2S] domain
Cytochrom_B_N_2      PF13631.6  MT_RS11495           -              2e-60  203.6   8.5     2e-60  203.6   8.5   2.2   2   0   0   2   2   1   1 Cytochrome b(N-terminal)/b6/petB
Cytochrome_B         PF00033.19 MT_RS11495           -            2.7e-23   82.8  12.8   2.7e-23   82.8  12.8   2.7   3   1   0   3   3   1   1 Cytochrome b/b6/petB
DUF2561              PF10812.8  MT_RS11500           -           1.6e-102  341.9  15.0  1.9e-102  341.7  15.0   1.0   1   0   0   1   1   1   1 Protein of unknown function (DUF2561)
Mycobact_memb        PF05423.13 MT_RS11505           -            3.4e-07   30.3   0.7   7.5e-07   29.2   0.2   1.8   2   0   0   2   2   1   1 Mycobacterium membrane protein
Cyt_c_ox_IV          PF12270.8  MT_RS11510           -            2.2e-50  170.2   8.0   2.5e-50  170.1   8.0   1.0   1   0   0   1   1   1   1 Cytochrome c oxidase subunit IV
COX2                 PF00116.20 MT_RS11515           -            6.8e-15   55.0   0.4   1.3e-13   50.9   0.0   2.3   2   0   0   2   2   1   1 Cytochrome C oxidase subunit II, periplasmic domain
Asn_synthase         PF00733.21 MT_RS11520           -           7.3e-105  351.5   0.0  9.2e-105  351.2   0.0   1.1   1   0   0   1   1   1   1 Asparagine synthase
GATase_7             PF13537.6  MT_RS11520           -            1.9e-38  131.1   0.0   3.1e-38  130.4   0.0   1.3   1   0   0   1   1   1   1 Glutamine amidotransferase domain
GATase_6             PF13522.6  MT_RS11520           -            6.1e-34  117.1   0.0   1.1e-33  116.3   0.0   1.4   1   0   0   1   1   1   1 Glutamine amidotransferase domain
DUF3700              PF12481.8  MT_RS11520           -            8.1e-05   22.2   0.0   0.00016   21.2   0.0   1.4   1   0   0   1   1   1   1 Aluminium induced protein
PfkB                 PF00294.24 MT_RS11525           -            5.6e-54  183.5   0.0     7e-54  183.2   0.0   1.0   1   0   0   1   1   1   1 pfkB family carbohydrate kinase
Fe-S_biosyn          PF01521.20 MT_RS11535           -            2.6e-19   69.5   0.0   3.2e-19   69.2   0.0   1.0   1   0   0   1   1   1   1 Iron-sulphur cluster biosynthesis
Gly_kinase           PF02595.15 MT_RS11540           -            1.9e-93  313.4  15.7   2.8e-52  177.9   6.8   2.0   1   1   1   2   2   2   2 Glycerate kinase family
DUF3043              PF11241.8  MT_RS11545           -            3.8e-58  196.3  15.4   7.2e-58  195.4  15.4   1.4   1   1   0   1   1   1   1 Protein of unknown function (DUF3043)
DBI_PRT              PF02277.17 MT_RS11550           -           2.3e-129  431.4  20.7  2.6e-129  431.2  20.7   1.0   1   0   0   1   1   1   1 Phosphoribosyltransferase
CobS                 PF02654.15 MT_RS11555           -            1.2e-43  149.7  23.0   1.3e-43  149.5  23.0   1.0   1   0   0   1   1   1   1 Cobalamin-5-phosphate synthase
Aminotran_4          PF01063.19 MT_RS11565           -              1e-32  113.8   0.0   1.3e-32  113.5   0.0   1.1   1   0   0   1   1   1   1 Amino-transferase class IV
GCV_T                PF01571.21 MT_RS11570           -            9.1e-82  274.3   0.0   1.1e-81  274.0   0.0   1.1   1   0   0   1   1   1   1 Aminomethyltransferase folate-binding domain
GCV_T_C              PF08669.11 MT_RS11570           -            1.3e-15   57.0   0.1   2.8e-15   56.0   0.1   1.5   1   0   0   1   1   1   1 Glycine cleavage T-protein C-terminal barrel domain
Guanylate_cyc        PF00211.20 MT_RS11575           -            8.1e-16   58.2   0.0   1.8e-15   57.1   0.0   1.5   1   1   0   1   1   1   1 Adenylate and Guanylate cyclase catalytic domain
Ad_Cy_reg            PF16701.5  MT_RS11575           -            5.1e-09   36.1   0.7   8.3e-09   35.5   0.7   1.3   1   0   0   1   1   1   1 Adenylate cyclase regulatory domain
Peptidase_M17        PF00883.21 MT_RS11580           -           4.9e-115  384.1   0.1  6.2e-115  383.8   0.1   1.1   1   0   0   1   1   1   1 Cytosol aminopeptidase family, catalytic domain
Peptidase_M17_N      PF02789.17 MT_RS11580           -            5.8e-28   97.3   0.2   7.4e-27   93.7   0.0   2.5   2   0   0   2   2   1   1 Cytosol aminopeptidase family, N-terminal domain
adh_short            PF00106.25 MT_RS11585           -            2.2e-49  167.6   1.1   3.2e-49  167.1   1.1   1.2   1   0   0   1   1   1   1 short chain dehydrogenase
adh_short_C2         PF13561.6  MT_RS11585           -              4e-42  144.4   1.7   5.9e-42  143.8   1.7   1.3   1   0   0   1   1   1   1 Enoyl-(Acyl carrier protein) reductase
Abhydrolase_1        PF00561.20 MT_RS11585           -              3e-36  125.4   0.1   4.2e-36  124.9   0.1   1.2   1   0   0   1   1   1   1 alpha/beta hydrolase fold
Abhydrolase_6        PF12697.7  MT_RS11585           -            8.9e-13   49.3  11.7   2.1e-12   48.1  11.7   1.6   1   0   0   1   1   1   1 Alpha/beta hydrolase family
KR                   PF08659.10 MT_RS11585           -            3.7e-09   36.7   0.4   6.3e-09   36.0   0.4   1.3   1   0   0   1   1   1   1 KR domain
Hydrolase_4          PF12146.8  MT_RS11585           -            7.4e-09   35.2   0.1   1.5e-08   34.2   0.1   1.6   1   1   0   1   1   1   1 Serine aminopeptidase, S33
2-oxoacid_dh         PF00198.23 MT_RS11590           -            2.5e-71  239.8   0.0   3.8e-71  239.3   0.0   1.1   1   0   0   1   1   1   1 2-oxoacid dehydrogenases acyltransferase (catalytic domain)
Biotin_lipoyl        PF00364.22 MT_RS11590           -            3.1e-42  142.3  11.8   1.1e-21   76.4   1.4   2.7   3   0   0   3   3   2   2 Biotin-requiring enzyme
E3_binding           PF02817.17 MT_RS11590           -            4.3e-15   55.8   0.2   1.2e-14   54.3   0.2   1.9   1   0   0   1   1   1   1 e3 binding domain
DUF1731              PF08338.11 MT_RS11595           -            3.1e-14   52.5   0.1     7e-14   51.4   0.1   1.6   1   0   0   1   1   1   1 Domain of unknown function (DUF1731)
Epimerase            PF01370.21 MT_RS11595           -            1.8e-10   40.7   0.0   3.6e-10   39.7   0.0   1.5   1   1   0   1   1   1   1 NAD dependent epimerase/dehydratase family
BPL_LplA_LipB        PF03099.19 MT_RS11600           -            9.9e-08   32.0   0.0     2e-07   31.0   0.0   1.5   1   1   0   1   1   1   1 Biotin/lipoate A/B protein ligase family
Radical_SAM          PF04055.21 MT_RS11605           -            1.8e-12   48.0   0.0   3.6e-12   47.0   0.0   1.5   1   1   0   1   1   1   1 Radical SAM superfamily
LIAS_N               PF16881.5  MT_RS11605           -            7.1e-09   36.0   0.2   1.2e-08   35.3   0.2   1.4   1   0   0   1   1   1   1 N-terminal domain of lipoyl synthase of Radical_SAM family
DUF4191              PF13829.6  MT_RS11610           -            5.9e-83  277.5   1.9   7.1e-83  277.3   1.9   1.0   1   0   0   1   1   1   1 Domain of unknown function (DUF4191)
RDD                  PF06271.12 MT_RS11615           -            6.1e-09   36.2  13.4   3.1e-08   33.9  13.4   1.9   1   1   0   1   1   1   1 RDD family
Gln-synt_C           PF00120.24 MT_RS11620           -           6.1e-134  446.4   0.0  7.2e-134  446.1   0.0   1.0   1   0   0   1   1   1   1 Glutamine synthetase, catalytic domain
Gln-synt_N           PF03951.19 MT_RS11620           -            5.1e-28   96.6   0.1   1.2e-27   95.5   0.1   1.6   1   0   0   1   1   1   1 Glutamine synthetase, beta-Grasp domain
GlnE                 PF03710.15 MT_RS11625           -             1e-106  356.0   7.6   5.5e-72  242.2   0.1   3.4   3   1   0   3   3   2   2 Glutamate-ammonia ligase adenylyltransferase
GlnD_UR_UTase        PF08335.11 MT_RS11625           -            1.3e-57  194.0   5.5   1.1e-33  116.4   2.6   2.5   2   0   0   2   2   2   2 GlnD PII-uridylyltransferase
DUF294               PF03445.13 MT_RS11625           -            8.8e-06   25.6   0.0       0.2   11.4   0.0   2.6   2   0   0   2   2   0   0 Putative nucleotidyltransferase DUF294
Gln-synt_C           PF00120.24 MT_RS11630           -           1.6e-126  422.0   0.0  1.9e-126  421.7   0.0   1.0   1   0   0   1   1   1   1 Glutamine synthetase, catalytic domain
Gln-synt_N           PF03951.19 MT_RS11630           -            7.9e-27   92.8   0.0   3.4e-26   90.8   0.0   2.0   2   0   0   2   2   1   1 Glutamine synthetase, beta-Grasp domain
Abhydrolase_1        PF00561.20 MT_RS11635           -            3.4e-72  243.2   0.4   2.3e-64  217.5   0.3   2.1   2   0   0   2   2   1   1 alpha/beta hydrolase fold
Abhydrolase_4        PF08386.10 MT_RS11635           -            6.1e-22   77.7   0.0     6e-21   74.5   0.1   2.5   2   0   0   2   2   1   1 TAP-like protein
Abhydrolase_1        PF00561.20 MT_RS11640           -            8.1e-91  304.2   0.0   1.2e-90  303.7   0.0   1.2   1   0   0   1   1   1   1 alpha/beta hydrolase fold
Abhydrolase_4        PF08386.10 MT_RS11640           -            8.3e-22   77.3   0.1   2.6e-21   75.7   0.0   1.9   2   0   0   2   2   1   1 TAP-like protein
WES_acyltransf       PF03007.16 MT_RS11645           -            2.9e-07   30.5   0.7    0.0019   18.0   0.0   1.9   2   0   0   2   2   0   0 Wax ester synthase-like Acyl-CoA acyltransferase domain
Pantoate_transf      PF02548.15 MT_RS11650           -           5.2e-106  353.8   1.1    6e-106  353.6   1.1   1.0   1   0   0   1   1   1   1 Ketopantoate hydroxymethyltransferase
CHAD                 PF05235.14 MT_RS11655           -            8.2e-45  153.5  22.4   8.2e-45  153.5  22.4   2.2   2   0   0   2   2   1   1 CHAD domain
CYTH                 PF01928.21 MT_RS11655           -            2.2e-13   50.5   0.0   4.5e-13   49.5   0.0   1.5   1   0   0   1   1   1   1 CYTH domain
Oxygenase-NA         PF09859.9  MT_RS11660           -            2.7e-75  251.6   0.0   5.7e-75  250.6   0.0   1.5   1   1   1   2   2   1   1 Oxygenase, catalysing oxidative methylation of damaged DNA
His_Phos_1           PF00300.22 MT_RS11665           -            4.1e-54  183.2   0.9   4.6e-54  183.1   0.2   1.4   2   0   0   2   2   1   1 Histidine phosphatase superfamily (branch 1)
RVT_3                PF13456.6  MT_RS11665           -            2.2e-24   85.6   0.3   4.3e-24   84.7   0.0   1.7   2   0   0   2   2   1   1 Reverse transcriptase-like
RNase_H              PF00075.24 MT_RS11665           -            1.3e-09   38.4   0.1   3.4e-09   37.0   0.0   1.7   2   0   0   2   2   1   1 RNase H
zf-RING_7            PF02591.15 MT_RS11670           -              4e-11   42.9   2.8   1.4e-10   41.2   2.8   2.0   1   0   0   1   1   1   1 C4-type zinc ribbon domain
NIF3                 PF01784.18 MT_RS11675           -            2.1e-33  116.0   0.0   2.8e-33  115.6   0.0   1.1   1   0   0   1   1   1   1 NIF3 (NGG1p interacting factor 3)
Aminotran_1_2        PF00155.21 MT_RS11680           -            2.3e-23   83.0   0.0   3.1e-23   82.6   0.0   1.1   1   0   0   1   1   1   1 Aminotransferase class I and II
HAD_2                PF13419.6  MT_RS11695           -            2.3e-31  109.2   0.0   2.9e-31  108.9   0.0   1.1   1   0   0   1   1   1   1 Haloacid dehalogenase-like hydrolase
Hydrolase            PF00702.26 MT_RS11695           -            2.3e-16   60.7   0.4     3e-15   57.1   0.4   2.1   1   1   0   1   1   1   1 haloacid dehalogenase-like hydrolase
HAD                  PF12710.7  MT_RS11695           -            7.9e-12   46.0   0.2   1.3e-11   45.2   0.2   1.4   1   0   0   1   1   1   1 haloacid dehalogenase-like hydrolase
Hydrolase_like       PF13242.6  MT_RS11695           -            2.6e-08   33.8   0.6   5.7e-08   32.7   0.6   1.6   1   0   0   1   1   1   1 HAD-hyrolase-like
LMWPc                PF01451.21 MT_RS11700           -            1.9e-46  157.9   0.0   2.2e-46  157.7   0.0   1.0   1   0   0   1   1   1   1 Low molecular weight phosphotyrosine protein phosphatase
SURF1                PF02104.15 MT_RS11705           -            1.6e-24   87.1   0.0   2.2e-24   86.6   0.0   1.1   1   0   0   1   1   1   1 SURF1 family
CobD_Cbib            PF03186.13 MT_RS11710           -            6.9e-88  294.4   1.3   8.1e-88  294.2   1.3   1.0   1   0   0   1   1   1   1 CobD/Cbib protein
DUF2236              PF09995.9  MT_RS11715           -              9e-43  147.1   5.0   1.1e-42  146.8   5.0   1.0   1   0   0   1   1   1   1 Uncharacterized protein conserved in bacteria (DUF2236)
AhpC-TSA             PF00578.21 MT_RS11730           -            8.8e-33  112.9   0.0     1e-32  112.7   0.0   1.0   1   0   0   1   1   1   1 AhpC/TSA family
Redoxin              PF08534.10 MT_RS11730           -            2.8e-18   66.0   0.0   3.3e-18   65.8   0.0   1.0   1   0   0   1   1   1   1 Redoxin
DUF3052              PF11253.8  MT_RS11735           -            1.6e-55  186.3   3.0   1.9e-55  186.1   3.0   1.1   1   0   0   1   1   1   1 Protein of unknown function (DUF3052)
PDH_E1_M             PF17831.1  MT_RS11745           -           8.1e-111  369.1   0.1  1.3e-110  368.4   0.1   1.3   1   0   0   1   1   1   1 Pyruvate dehydrogenase E1 component middle domain
Transketolase_N      PF00456.21 MT_RS11745           -            4.4e-14   52.2   0.0   4.7e-10   38.9   0.0   2.3   2   0   0   2   2   1   1 Transketolase, thiamine diphosphate binding domain
HTH_30               PF13556.6  MT_RS11750           -            5.5e-22   77.3   0.0   1.6e-21   75.9   0.0   1.9   1   0   0   1   1   1   1 PucR C-terminal helix-turn-helix domain
GGDEF_2              PF17853.1  MT_RS11750           -            1.1e-15   57.9   0.5   6.5e-15   55.4   0.1   2.3   2   0   0   2   2   1   1 GGDEF-like domain
Acyl_transf_1        PF00698.21 MT_RS11755           -            2.8e-22   79.6   3.8   3.5e-22   79.3   3.8   1.0   1   0   0   1   1   1   1 Acyl transferase domain
PP-binding           PF00550.25 MT_RS11760           -            3.4e-17   62.5   0.1   5.5e-17   61.9   0.1   1.3   1   0   0   1   1   1   1 Phosphopantetheine attachment site
ketoacyl-synt        PF00109.26 MT_RS11765           -            2.2e-49  168.3   1.4   2.2e-49  168.3   1.4   1.7   2   0   0   2   2   1   1 Beta-ketoacyl synthase, N-terminal domain
Ketoacyl-synt_C      PF02801.22 MT_RS11765           -            1.7e-30  105.5   0.6   3.1e-30  104.6   0.6   1.5   1   0   0   1   1   1   1 Beta-ketoacyl synthase, C-terminal domain
Thiolase_N           PF00108.23 MT_RS11765           -            4.8e-07   29.4   1.5   7.5e-07   28.8   0.6   1.7   2   0   0   2   2   1   1 Thiolase, N-terminal domain
ketoacyl-synt        PF00109.26 MT_RS11770           -            1.1e-54  185.7   0.9   1.4e-54  185.4   0.3   1.5   2   0   0   2   2   1   1 Beta-ketoacyl synthase, N-terminal domain
Ketoacyl-synt_C      PF02801.22 MT_RS11770           -            3.1e-33  114.3   0.4   5.6e-33  113.5   0.4   1.4   1   0   0   1   1   1   1 Beta-ketoacyl synthase, C-terminal domain
Thiolase_N           PF00108.23 MT_RS11770           -              2e-08   33.9   1.2   9.1e-08   31.8   0.7   1.9   2   0   0   2   2   1   1 Thiolase, N-terminal domain
Carboxyl_trans       PF01039.22 MT_RS11775           -           1.7e-124  416.2   0.3  2.2e-124  415.8   0.3   1.0   1   0   0   1   1   1   1 Carboxyl transferase domain
MdcE                 PF06833.11 MT_RS11775           -            2.3e-06   27.3   6.8     4e-05   23.2   0.2   2.4   2   0   0   2   2   1   1 Malonate decarboxylase gamma subunit (MdcE)
DAO                  PF01266.24 MT_RS11785           -            1.1e-48  166.7   4.6   1.3e-48  166.4   4.6   1.1   1   0   0   1   1   1   1 FAD dependent oxidoreductase
DAO_C                PF16901.5  MT_RS11785           -            3.9e-14   52.6   1.1   6.8e-14   51.8   0.0   2.0   3   0   0   3   3   1   1 C-terminal domain of alpha-glycerophosphate oxidase
FAD_binding_2        PF00890.24 MT_RS11785           -            1.8e-06   27.3   8.3   3.4e-05   23.1   8.3   2.3   1   1   0   1   1   1   1 FAD binding domain
TetR_N               PF00440.23 MT_RS11790           -            1.2e-12   47.4   0.0   4.6e-12   45.5   0.0   2.0   2   0   0   2   2   1   1 Bacterial regulatory proteins, tetR family
FAD-oxidase_C        PF02913.19 MT_RS11795           -            3.3e-45  154.7   0.0   4.5e-45  154.2   0.0   1.2   1   0   0   1   1   1   1 FAD linked oxidases, C-terminal domain
FAD_binding_4        PF01565.23 MT_RS11795           -            7.9e-32  109.9   0.1   1.2e-30  106.1   0.0   2.4   2   0   0   2   2   1   1 FAD binding domain
DAGK_cat             PF00781.24 MT_RS11800           -            3.3e-12   46.1   0.3   4.9e-12   45.6   0.3   1.2   1   0   0   1   1   1   1 Diacylglycerol kinase catalytic domain
LysE                 PF01810.18 MT_RS11810           -            1.1e-07   31.6   6.6   1.2e-07   31.3   6.6   1.0   1   0   0   1   1   1   1 LysE type translocator
AsnC_trans_reg       PF01037.21 MT_RS11820           -            3.9e-11   42.8   0.0   4.2e-11   42.7   0.0   1.0   1   0   0   1   1   1   1 Lrp/AsnC ligand binding domain
DUF3145              PF11343.8  MT_RS11825           -            1.5e-69  232.5   0.5   1.7e-69  232.4   0.5   1.0   1   0   0   1   1   1   1 Protein of unknown function (DUF3145)
Beta-lactamase       PF00144.24 MT_RS11830           -            2.5e-34  119.0   4.2   5.2e-34  118.0   4.2   1.4   1   1   0   1   1   1   1 Beta-lactamase
Methyltransf_31      PF13847.6  MT_RS11835           -            3.7e-26   91.7   0.0   6.2e-26   91.0   0.0   1.4   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_25      PF13649.6  MT_RS11835           -            7.3e-18   65.1   0.4   1.5e-17   64.0   0.1   1.7   2   0   0   2   2   1   1 Methyltransferase domain
Methyltransf_12      PF08242.12 MT_RS11835           -              5e-17   62.5   0.0   8.4e-17   61.7   0.0   1.4   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_23      PF13489.6  MT_RS11835           -            1.5e-16   60.6   0.0   2.3e-16   60.1   0.0   1.2   1   0   0   1   1   1   1 Methyltransferase domain
Methyltransf_11      PF08241.12 MT_RS11835           -            2.2e-15   57.1   0.1   5.5e-15   55.8   0.1   1.7   1   0   0   1   1   1   1 Methyltransferase domain
Ubie_methyltran      PF01209.18 MT_RS11835           -            1.4e-08   34.3   0.0   3.8e-08   32.9   0.0   1.6   2   0   0   2   2   1   1 ubiE/COQ5 methyltransferase family
MTS                  PF05175.14 MT_RS11835           -            1.3e-07   31.3   0.0   2.2e-07   30.6   0.0   1.3   1   0   0   1   1   1   1 Methyltransferase small domain
PCMT                 PF01135.19 MT_RS11835           -            8.2e-06   25.7   0.0   1.2e-05   25.1   0.0   1.2   1   0   0   1   1   1   1 Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)
Methyltransf_2       PF00891.18 MT_RS11835           -            6.8e-06   25.5   0.1   1.2e-05   24.7   0.1   1.4   1   0   0   1   1   1   1 O-methyltransferase domain
CMAS                 PF02353.20 MT_RS11835           -            8.5e-06   25.3   0.0   1.3e-05   24.6   0.0   1.2   1   0   0   1   1   1   1 Mycolic acid cyclopropane synthetase
PrmA                 PF06325.13 MT_RS11835           -            1.1e-05   25.0   0.0   1.7e-05   24.4   0.0   1.2   1   0   0   1   1   1   1 Ribosomal protein L11 methyltransferase (PrmA)
ADH_N                PF08240.12 MT_RS11840           -            7.8e-27   93.3   0.9   1.5e-26   92.4   0.9   1.5   1   0   0   1   1   1   1 Alcohol dehydrogenase GroES-like domain
ADH_zinc_N           PF00107.26 MT_RS11840           -            2.2e-26   92.3   0.1   4.2e-26   91.5   0.1   1.4   1   0   0   1   1   1   1 Zinc-binding dehydrogenase
ADH_zinc_N_2         PF13602.6  MT_RS11840           -              5e-09   37.3   0.0   9.9e-09   36.3   0.0   1.4   1   0   0   1   1   1   1 Zinc-binding dehydrogenase
Lactamase_B          PF00753.27 MT_RS11845           -            2.4e-19   70.1  11.3   3.7e-19   69.5  11.3   1.2   1   0   0   1   1   1   1 Metallo-beta-lactamase superfamily
CN_hydrolase         PF00795.22 MT_RS11850           -            1.8e-17   63.6   0.4   3.8e-17   62.5   0.1   1.6   2   0   0   2   2   1   1 Carbon-nitrogen hydrolase
adh_short            PF00106.25 MT_RS11855           -            7.9e-32  110.3   0.0   5.3e-31  107.6   0.0   1.9   1   1   0   1   1   1   1 short chain dehydrogenase
adh_short_C2         PF13561.6  MT_RS11855           -            1.8e-21   76.8   0.2   6.8e-21   74.9   0.2   1.7   1   1   0   1   1   1   1 Enoyl-(Acyl carrier protein) reductase
KR                   PF08659.10 MT_RS11855           -              1e-06   28.8   0.3   1.5e-06   28.2   0.3   1.3   1   0   0   1   1   1   1 KR domain
Epimerase            PF01370.21 MT_RS11855           -            8.5e-06   25.4   0.0   1.3e-05   24.8   0.0   1.3   1   0   0   1   1   1   1 NAD dependent epimerase/dehydratase family
HSP70                PF00012.20 MT_RS11860           -              9e-18   63.8   0.0   1.2e-17   63.3   0.0   1.1   1   0   0   1   1   1   1 Hsp70 protein
MFS_1                PF07690.16 MT_RS11865           -              5e-16   58.6  53.0   1.9e-08   33.7  26.0   2.1   1   1   1   2   2   1   1 Major Facilitator Superfamily
p450                 PF00067.22 MT_RS11870           -            4.4e-22   78.5   0.0   2.6e-12   46.3   0.0   3.1   2   1   0   2   2   2   2 Cytochrome P450
Sulfotransfer_3      PF13469.6  MT_RS11875           -            5.1e-41  141.4   0.2   8.5e-41  140.7   0.2   1.4   1   0   0   1   1   1   1 Sulfotransferase family
Sulfotransfer_1      PF00685.27 MT_RS11875           -            1.1e-13   51.3   0.0   3.6e-13   49.6   0.0   1.8   2   1   0   2   2   1   1 Sulfotransferase domain
p450                 PF00067.22 MT_RS11880           -            2.4e-23   82.7   0.0   6.9e-17   61.3   0.0   3.1   2   1   1   3   3   1   1 Cytochrome P450
DUF2695              PF10905.8  MT_RS11895           -            1.2e-24   86.2   1.0     2e-24   85.6   0.3   1.6   2   0   0   2   2   1   1 Protein of unknown function (DUF2695)
DUF202               PF02656.15 MT_RS11900           -            9.8e-18   64.4   8.8   3.2e-17   62.7   5.4   2.0   2   0   0   2   2   1   1 Domain of unknown function (DUF202)
DUF202               PF02656.15 MT_RS11905           -            1.8e-12   47.5   2.8   2.4e-12   47.1   0.3   1.9   2   0   0   2   2   1   1 Domain of unknown function (DUF202)
CDPS                 PF16715.5  MT_RS11915           -            1.2e-87  293.2   0.0   1.5e-87  292.9   0.0   1.1   1   0   0   1   1   1   1 Cyclodipeptide synthase
p450                 PF00067.22 MT_RS11920           -              1e-16   60.8   0.0   1.8e-14   53.3   0.0   2.5   2   1   0   2   2   1   1 Cytochrome P450
GDPD                 PF03009.17 MT_RS11925           -            2.8e-20   73.1   0.0   2.5e-19   70.0   0.0   2.0   1   1   0   1   1   1   1 Glycerophosphoryl diester phosphodiesterase family
FAD-oxidase_C        PF02913.19 MT_RS11930           -            1.3e-58  198.6   0.1     2e-58  198.0   0.1   1.2   1   0   0   1   1   1   1 FAD linked oxidases, C-terminal domain
FAD_binding_4        PF01565.23 MT_RS11930           -            3.4e-38  130.5   2.3   7.2e-38  129.5   2.3   1.6   1   0   0   1   1   1   1 FAD binding domain
PHO4                 PF01384.20 MT_RS11935           -           1.1e-109  366.6  34.4  8.8e-109  363.6  34.4   2.0   1   1   0   1   1   1   1 Phosphate transporter family
LysR_substrate       PF03466.20 MT_RS11940           -            2.8e-44  151.0   8.8   4.8e-44  150.2   8.8   1.3   1   0   0   1   1   1   1 LysR substrate binding domain
HTH_1                PF00126.27 MT_RS11940           -            1.3e-19   69.9   3.1   2.9e-19   68.7   1.6   2.3   2   0   0   2   2   1   1 Bacterial regulatory helix-turn-helix protein, lysR family
PBP_like             PF12727.7  MT_RS11940           -            7.1e-08   31.8   0.0   1.8e-07   30.5   0.0   1.6   1   1   0   1   1   1   1 PBP superfamily domain
Abhydrolase_3        PF07859.13 MT_RS11950           -            6.5e-20   71.9   0.1   9.7e-20   71.3   0.1   1.3   1   0   0   1   1   1   1 alpha/beta hydrolase fold
Peptidase_S9         PF00326.21 MT_RS11950           -            1.7e-13   50.5   0.1   8.5e-13   48.3   0.1   2.0   1   1   0   1   1   1   1 Prolyl oligopeptidase family
COesterase           PF00135.28 MT_RS11950           -            3.7e-12   45.9   0.0   3.5e-11   42.7   0.0   1.9   1   1   0   1   1   1   1 Carboxylesterase family
WES_acyltransf       PF03007.16 MT_RS11955           -              3e-83  279.6   0.0   4.1e-83  279.2   0.0   1.2   1   0   0   1   1   1   1 Wax ester synthase-like Acyl-CoA acyltransferase domain
DUF1298              PF06974.13 MT_RS11955           -              1e-27   96.9   0.0   1.7e-27   96.2   0.0   1.3   1   0   0   1   1   1   1 Protein of unknown function (DUF1298)
DSBA                 PF01323.20 MT_RS11960           -            2.9e-15   56.5   0.0     3e-13   50.0   0.0   2.1   1   1   0   1   1   1   1 DSBA-like thioredoxin domain
Na_H_Exchanger       PF00999.21 MT_RS11965           -            1.5e-74  251.1  37.0   1.8e-74  250.9  37.0   1.0   1   0   0   1   1   1   1 Sodium/hydrogen exchanger family
CDH                  PF02611.15 MT_RS11975           -            5.4e-70  235.5   0.0   6.3e-70  235.3   0.0   1.0   1   0   0   1   1   1   1 CDP-diacylglycerol pyrophosphatase
Myco_19_kDa          PF05481.12 MT_RS11980           -            1.6e-13   50.9   1.0   4.6e-13   49.5   1.0   1.7   1   1   0   1   1   1   1 Mycobacterium 19 kDa lipoprotein antigen
Rhodanese            PF00581.20 MT_RS11985           -            3.9e-31  107.7   0.0   5.6e-18   65.4   0.0   2.1   2   0   0   2   2   2   2 Rhodanese-like domain
PNP_UDP_1            PF01048.20 MT_RS11990           -              3e-08   33.2   0.0   3.6e-08   33.0   0.0   1.0   1   0   0   1   1   1   1 Phosphorylase superfamily
PNP_UDP_1            PF01048.20 MT_RS11995           -            4.9e-14   52.1   0.4   6.2e-14   51.8   0.4   1.2   1   0   0   1   1   1   1 Phosphorylase superfamily
Aminotran_1_2        PF00155.21 MT_RS12000           -            2.5e-28   99.3   0.0     3e-28   99.1   0.0   1.0   1   0   0   1   1   1   1 Aminotransferase class I and II
UPF0167              PF03691.14 MT_RS12005           -            3.7e-61  205.9   0.0   4.3e-61  205.7   0.0   1.0   1   0   0   1   1   1   1 Uncharacterised protein family (UPF0167)
Abhydrolase_1        PF00561.20 MT_RS12010           -            1.2e-19   71.0   0.1   2.1e-19   70.2   0.1   1.5   1   1   0   1   1   1   1 alpha/beta hydrolase fold
